20000
2
632055
643086
0.57735,0.57735,0.57735,0,
0.209088,-0.67889,0.70384,3.90672,
0.57735,0.57735,0.57735,0,
-0.541975,-0.483945,0.687067,3.5707,
0.57735,0.57735,0.57735,0,
0.621788,-0.782763,-0.0257211,1.98293,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.435031,0.371794,0.820072,2.36948,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.764491,0.474339,0.436528,1.30799,
0.57735,0.57735,0.57735,0,
-0.22072,0.062258,0.973348,1.6338,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.888768,-0.381746,0.253697,2.04294,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0483283,-0.981624,0.184602,2.95454,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.418921,-0.876838,0.235924,2.79745,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.588335,-0.801999,0.103243,2.66303,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.208262,-0.324471,0.922684,3.30498,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.687639,-0.120734,0.715944,3.28162,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0850797,-0.458095,0.884822,3.26044,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.298171,0.451853,-0.840787,1.68126,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
