5000
0
632055
643086
0.831048,-0.233805,0.504672,2.34531,
0.324856,-0.586626,0.741848,4.22768,
0.223187,-0.968009,-0.114656,1.73846,
0.345737,-0.138626,0.928035,5.09345,
0.421136,0.143129,0.895633,4.76057,
-0.585531,-0.670794,0.455181,2.99412,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.632982,-0.367753,0.681242,3.71585,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.851452,-0.391972,-0.348406,2.06932,
0.422275,-0.831173,-0.361712,3.16741,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.439526,0.343427,0.829985,2.60945,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.365523,-0.0295316,0.930334,4.38658,
0.440729,0.295403,0.847641,4.16174,
-0.768478,-0.596217,0.23231,1.67929,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.33797,-0.16771,0.926094,5.01172,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.224264,-0.0361689,0.973857,4.44366,
-0.545126,-0.572358,0.612571,3.2458,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.456613,-0.631502,0.626666,3.36762,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.159428,-0.981045,0.110156,2.54848,
0.785364,0.128156,0.605623,2.41025,
-0.117029,-0.975811,0.184655,2.53292,
0.201291,0.0940092,0.97501,2.50557,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.241578,0.0786346,0.96719,2.56783,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.351069,-0.888009,0.296968,2.86333,
0.183644,-0.97059,-0.155657,2.78145,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0920443,-0.0958963,0.991126,2.4957,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.936453,0.292148,0.194176,2.02054,
0.069939,0.241913,0.967774,1.61143,
0.496207,0.535664,0.683259,2.66801,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.817016,0.275075,0.506772,3.09879,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0948552,-0.569619,0.816417,2.74942,
0.103814,-0.24824,0.96312,3.13167,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.813255,0.364062,0.453956,1.74389,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0776831,-0.977598,0.195622,2.70855,
0.437648,-0.855228,0.277578,2.69528,
0.165031,-0.976893,0.13581,3.30818,
-0.994385,-0.042811,-0.0967813,0.417858,
0.616747,-0.679304,0.397705,2.78837,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.989031,-0.147158,-0.0127057,0.636751,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.407626,-0.0978387,0.907892,2.39309,
-0.176987,-0.982734,0.0539369,3.03376,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.21309,-0.97353,0.0826587,3.0808,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.217103,-0.365417,0.905172,3.29751,
-0.317475,-0.935208,-0.15683,2.92283,
-0.966354,-0.19312,0.169894,3.95475,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.936396,0.0842369,0.340686,2.91299,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.760347,-0.570572,-0.310354,2.79657,
-0.953862,-0.29185,0.0704994,3.88718,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.30594,-0.944819,-0.117122,2.89005,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.927222,-0.262183,-0.26743,0.973641,
-0.936773,0.306893,-0.168145,1.50422,
-0.81609,-0.549832,-0.177997,3.17542,
-0.76517,0.136826,0.629121,3.77179,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.44132,0.837875,0.321252,2.34723,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.131304,-0.487944,0.862942,3.23596,
-0.951407,0.0912737,0.294099,2.95931,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.431463,-0.837185,-0.336097,2.44765,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.271401,0,0.962466,2.0476,
-0.799525,-0.600273,-0.0207832,1.21057,
0.303446,-0.385272,0.871485,2.84761,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.817071,0.0137508,0.576373,1.46382,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.906108,-1.89537e-05,-0.423047,2.01519,
-0.193518,-0.972875,-0.126749,1.15899,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.973312,-0.218125,0.0713031,0.444077,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
